"dur","start_time","mouse_trace_x","mouse_trace_y","interruptedResponse","pixperrefresh","refreshRate","angle","side","start_position","splitTime","fixTime","speed","subjectID","test_part","trialID","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response"
"2001","366970","[1034,1032,1027,1023,1019,1018,1018,1018,1011,1001,987,975,965,957,947,924,908,890,870,851,833,817,801,784,772,757,742,727,712,697,682,667,655,640,631,617,608,598,589,578,565,551,534,520,510,502,496,488,476,459,440,414,370,359,359,359,359,359,359]","[465,465,465,465,465,465,465,465,465,465,464,463,462,462,462,463,465,467,468,468,468,468,467,465,465,465,465,467,469,470,472,473,473,473,473,470,468,466,464,461,459,458,458,458,459,460,461,461,461,463,466,469,474,482,482,482,482,482,482]","false","13.167000000000002","33","180","r","300","1128.7396963168242","0","399","AB","trial","76","manual-tracking","140","368989","0.0-0.0-0.70","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","141","370491","0.0-0.0-1.70","null","<p>Well done.</p>","null"
"2001.9000000953674","373136.2999999523","[436,439,451,467,476,485,495,505,515,525,534,545,553,562,575,591,607,624,642,653,659,666,673,680,688,696,705,713,724,737,752,769,789,809,827,844,862,888,909,933,955,984,1012,1034,1064,1076,1089,1100,1112,1125,1138,1145,1145,1145,1145,1145,1145,1145,1145]","[466,466,466,466,466,466,466,466,466,466,466,466,466,468,469,469,469,469,468,467,467,467,467,467,467,468,469,471,473,473,474,474,474,474,474,474,474,474,474,473,470,464,458,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455]","false","13.167000000000002","33","270","l","-300","1190.387719360965","0","399","AB","trial","22","manual-tracking","142","375156","0.0-0.0-0.71","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","143","376659","0.0-0.0-1.71","null","<p>Well done.</p>","null"
"2001.3000000715256","379520.2999999523","[1047,1037,1031,1027,1024,1019,1013,1006,997,981,967,953,937,924,912,899,884,857,842,827,811,796,780,767,754,742,731,716,704,692,678,664,646,627,608,591,572,558,544,530,516,503,489,479,458,447,434,424,414,409,406,406,406,406,406,406,406,406,406]","[467,467,467,467,467,467,467,467,467,467,467,467,467,467,466,466,465,465,465,465,465,465,465,465,464,464,463,463,462,462,461,461,461,462,464,465,466,466,466,466,468,468,470,471,473,475,476,477,477,477,477,477,477,477,477,477,477,477,477]","false","13.167000000000002","33","315","r","300","1169.2461648774965","0","399","AB","trial","63","manual-tracking","144","381539","0.0-0.0-0.72","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","145","383042","0.0-0.0-1.72","null","<p>Well done.</p>","null"
"2001.7999999523163","385087.5","[1043,1036,1028,1020,1014,1009,1004,995,982,963,938,910,884,849,841,825,805,789,773,755,739,723,703,686,670,657,644,635,624,614,604,589,577,562,544,525,503,479,456,429,409,395,382,370,359,349,336,325,312,299,292,288,286,286,286,286,286,286,286]","[462,462,462,462,462,462,462,462,462,462,463,464,464,464,464,463,463,463,463,463,464,464,464,464,464,464,464,464,464,464,464,464,465,466,467,469,471,473,475,476,478,480,481,482,482,482,481,478,475,472,469,465,463,463,463,463,463,463,463]","false","13.167000000000002","33","315","r","300","1024.6382148015198","0","399","AB","trial","15","manual-tracking","146","387107","0.0-0.0-0.73","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","147","388609","0.0-0.0-1.73","null","<p>Well done.</p>","null"
"2001.6000000238419","390170.60000002384","[1052,1047,1034,1020,1006,989,977,964,946,929,912,896,879,866,847,836,827,820,812,804,796,786,775,762,745,730,712,693,673,652,634,620,605,592,582,571,556,543,532,523,512,495,481,468,455,442,431,421,409,393,375,359,355,353,353,353,353,353,353]","[466,466,466,466,466,466,466,466,466,466,467,470,472,474,474,474,474,473,472,470,469,468,466,465,462,459,456,455,455,455,455,456,458,460,462,465,468,469,470,470,470,470,470,470,470,470,470,470,470,470,469,468,466,464,464,464,464,464,464]","false","13.167000000000002","33","180","r","300","989.5724151973023","0","399","AB","trial","12","manual-tracking","148","392190","0.0-0.0-0.74","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","149","393691","0.0-0.0-1.74","null","<p>Well done.</p>","null"
"2001.1000000238419","395054","[434,447,457,465,471,479,489,499,509,519,533,549,566,590,607,625,645,659,668,678,686,693,703,712,721,730,739,748,763,778,804,826,846,863,881,897,909,918,925,933,946,959,974,994,1011,1022,1061,1082,1093,1093,1093,1093,1093,1093,1093,1093,1126,1172,1230]","[464,464,464,464,464,464,464,464,464,464,465,465,465,465,466,466,466,466,466,465,465,465,465,465,465,465,465,465,464,462,460,459,457,456,455,455,455,454,454,456,459,460,460,455,453,453,454,458,461,461,461,461,461,461,461,461,451,445,443]","false","13.167000000000002","33","270","l","-300","987.4303748627818","0","399","AB","trial","54","manual-tracking","150","397073","0.0-0.0-0.75","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","151","398574","0.0-0.0-1.75","null","<p>Well done.</p>","null"
"2000.7999999523163","400354.5","[438,438,440,446,453,461,471,490,511,529,553,566,579,595,616,638,659,668,674,679,686,695,704,714,725,742,760,778,796,812,828,842,861,872,879,886,894,903,912,925,939,955,977,992,1004,1017,1031,1046,1064,1086,1111,1145,1158,1164,1166,1167,1167,1167,1167]","[468,468,468,468,468,468,468,468,468,468,470,472,474,476,477,477,477,477,478,478,478,478,477,476,475,474,473,472,472,471,469,467,464,463,463,463,463,463,465,469,472,474,474,474,474,474,474,474,472,469,467,465,464,463,462,461,460,460,460]","false","13.167000000000002","33","180","l","-300","806.4716039513742","0","399","AB","trial","20","manual-tracking","152","402373","0.0-0.0-0.76","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","153","403875","0.0-0.0-1.76","null","<p>Well done.</p>","null"
"2001.2000000476837","405303.7999999523","[429,431,435,445,459,471,480,492,502,514,524,533,543,559,570,591,602,617,636,652,667,683,698,707,714,724,736,751,768,788,811,838,856,870,887,897,909,924,942,967,994,1022,1048,1059,1059,1059,1059,1059,1059,1059,1059,1063,1081,1109,1172,1235,1315,1346,1365]","[465,465,465,465,465,465,465,465,465,465,466,468,470,472,473,473,473,473,472,470,469,467,466,466,466,466,466,466,466,466,467,467,467,468,470,470,471,471,471,472,474,476,477,477,477,477,477,477,477,477,477,473,469,465,463,463,468,472,474]","false","13.167000000000002","33","135","l","-300","997.1182949772207","0","399","AB","trial","35","manual-tracking","154","407322","0.0-0.0-0.77","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","155","408824","0.0-0.0-1.77","null","<p>Well done.</p>","null"
"2001","410437.10000002384","[441,441,444,454,464,475,491,507,525,555,573,593,606,618,628,636,644,650,655,660,667,682,697,715,733,752,771,786,797,807,818,834,847,860,875,889,905,922,940,954,969,984,999,1014,1025,1039,1051,1065,1078,1092,1112,1126,1132,1135,1136,1136,1136,1136,1136]","[464,464,464,464,464,464,464,464,463,460,458,456,454,453,453,453,453,453,454,457,459,462,464,466,468,470,472,474,476,478,480,483,483,483,483,483,482,480,477,475,472,470,467,464,463,460,458,456,456,456,456,456,456,456,456,456,456,456,456]","false","13.167000000000002","33","45","l","-300","987.7723173087977","0","399","AB","trial","17","manual-tracking","156","412455","0.0-0.0-0.78","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","157","413957","0.0-0.0-1.78","null","<p>Well done.</p>","null"
"2000.7999999523163","415237.60000002384","[1044,1044,1044,1041,1035,1029,1023,1018,1011,990,966,933,892,865,842,826,812,802,795,790,784,778,770,762,752,742,732,718,707,696,682,668,660,651,642,632,620,606,588,575,559,541,522,508,494,481,465,447,433,420,409,400,392,388,387,387,387,387,379]","[461,461,461,461,461,461,461,461,461,460,460,462,465,466,466,466,466,465,464,462,461,460,460,460,460,459,459,459,459,459,459,459,458,457,455,455,455,455,456,456,456,456,456,456,454,452,451,449,448,446,444,441,438,437,437,437,437,437,437]","false","13.167000000000002","33","135","r","300","1170.2794024545387","0","399","AB","trial","75","manual-tracking","158","417255","0.0-0.0-0.79","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","159","418757","0.0-0.0-1.79","null","<p>Well done.</p>","null"
