"dur","start_time","mouse_trace_x","mouse_trace_y","interruptedResponse","pixperrefresh","refreshRate","angle","side","start_position","splitTime","fixTime","speed","subjectID","test_part","trialID","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response"
"2005","167525.19999992847","[1040,1040,1037,1029,1019,1010,1003,994,982,958,949,922,907,895,885,876,866,859,849,836,822,806,788,764,740,712,694,680,668,659,650,643,627,618,600,585,573,558,546,536,524,515,500,486,470,451,430,415,406,402,401,401,401,401,401,401,401,401,401]","[473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,472,472,471,471,471,471,472,472,475,477,478,480,480,482,483,483,483,483,480,476,472,469,467,466,465,465,465,465,467,469,471,473,476,478,479,479,479,479,479,479,479,479,479]","false","13.167000000000002","33","135","r","300","1184.906020446898","0","399","AA","trial","75","manual-tracking","62","169466","0.0-0.0-0.31","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","63","170970","0.0-0.0-1.31","null","<p>Well done.</p>","null"
"2000.8999999761581","173041.29999995232","[1044,1042,1038,1032,1025,1017,1013,1007,996,980,956,929,907,888,876,865,860,855,851,846,835,820,802,779,764,749,738,726,713,703,690,676,657,640,625,611,599,586,574,563,550,534,526,515,505,495,484,475,468,463,457,453,448,441,432,422,414,410,410]","[466,466,466,466,466,466,466,466,466,466,466,467,467,467,467,467,466,465,464,463,463,462,462,461,459,458,458,458,458,458,458,458,460,462,464,465,466,467,467,468,470,472,472,472,473,474,474,475,476,476,476,476,476,476,475,474,474,474,474]","false","13.167000000000002","33","225","r","300","1109.61822331055","0","399","AA","trial","77","manual-tracking","64","174978","0.0-0.0-0.32","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","65","176482","0.0-0.0-1.32","null","<p>Well done.</p>","null"
"2000.8999999761581","177992.19999992847","[437,437,437,437,437,437,437,437,437,448,469,508,545,571,592,600,605,611,619,633,647,662,676,687,700,711,725,741,758,781,799,819,839,860,882,904,924,945,968,990,1001,1012,1022,1031,1042,1053,1068,1081,1096,1111,1122,1134,1143,1151,1159,1168,1177,1183,1187]","[468,468,468,468,468,468,468,468,468,466,464,463,463,464,466,467,467,468,469,470,471,471,471,472,474,475,476,476,476,478,480,482,483,483,483,483,482,481,480,479,478,477,477,477,477,477,477,477,476,475,474,474,474,474,473,473,473,472,470]","false","13.167000000000002","33","45","l","-300","898.854015991974","0","399","AA","trial","49","manual-tracking","66","179929","0.0-0.0-0.33","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","67","181433","0.0-0.0-1.33","null","<p>Well done.</p>","null"
"2001.3999999761581","183258.29999995232","[442,442,443,446,450,457,468,479,498,518,542,578,598,612,623,629,639,647,654,664,677,690,705,720,737,760,779,795,810,827,843,855,869,887,895,904,914,924,936,951,968,987,1006,1024,1035,1049,1066,1085,1109,1127,1143,1160,1174,1191,1206,1215,1220,1222,1222]","[464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,463,462,462,462,462,462,462,463,465,467,468,468,468,469,471,473,474,475,475,475,475,475,475,474,472,470,468,466,465,465,465,465,465,465,465,465,466,467,467,466,464,462,462,462]","false","13.167000000000002","33","0","l","-300","999.6219962712","0","399","AA","trial","48","manual-tracking","68","185195","0.0-0.0-0.34","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","69","186697","0.0-0.0-1.34","null","<p>Well done.</p>","null"
"2001.3999999761581","188309.89999997616","[1036,1036,1036,1036,1036,1036,1033,1024,1006,969,933,907,885,870,858,849,841,835,828,817,805,792,777,762,746,730,717,701,682,667,654,634,621,606,595,580,563,548,534,522,510,498,486,473,460,445,426,414,399,387,375,362,347,327,301,282,273,268,268]","[468,468,468,468,468,468,468,468,468,468,468,470,470,470,470,469,468,468,467,467,466,465,465,464,463,461,460,460,459,459,459,459,460,461,462,463,465,466,466,468,468,469,469,470,470,470,471,472,472,472,472,473,474,479,483,484,484,484,483]","false","13.167000000000002","33","45","r","300","1088.397694590489","0","399","AA","trial","73","manual-tracking","70","190246","0.0-0.0-0.35","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","71","191750","0.0-0.0-1.35","null","<p>Well done.</p>","null"
"2002","193560.29999995232","[1038,1033,1025,1016,1005,989,978,970,964,960,953,945,936,926,913,892,871,846,810,789,772,757,746,737,728,721,714,707,695,682,667,648,625,597,575,561,545,533,522,511,502,492,485,476,462,449,428,406,385,367,355,352,352,352,352,352,352,352,352]","[467,467,467,467,467,467,467,467,465,463,461,459,458,456,456,456,456,457,460,462,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,462,462,461,460,459,458,458,458,461,466,469,473,477,481,481,481,481,481,481,481,481]","false","13.167000000000002","33","225","r","300","826.3391736783055","0","399","AA","trial","45","manual-tracking","72","195497","0.0-0.0-0.36","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","73","196998","0.0-0.0-1.36","null","<p>Well done.</p>","null"
"2001","198859.39999997616","[1043,1043,1042,1034,1021,1009,997,979,955,937,914,899,882,868,852,839,829,820,809,800,792,783,771,759,746,730,710,690,670,658,646,635,625,616,607,597,581,574,548,528,509,488,471,456,443,431,423,417,410,403,399,394,387,379,366,349,335,327,320]","[468,468,468,468,468,468,468,468,468,468,469,472,475,478,480,480,480,480,478,477,476,476,476,476,476,475,473,471,468,466,463,462,461,461,461,461,462,462,465,467,469,471,473,475,476,477,477,478,479,479,479,480,480,481,483,485,487,491,502]","false","13.167000000000002","33","0","r","300","800.8562453582492","0","399","AA","trial","40","manual-tracking","74","200795","0.0-0.0-0.37","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","75","202299","0.0-0.0-1.37","null","<p>Well done.</p>","null"
"2001.3999999761581","204059.19999992847","[1042,1042,1041,1037,1032,1024,1014,1005,981,972,946,932,923,914,904,890,875,851,830,812,793,779,767,761,757,754,746,739,731,724,714,701,681,665,650,632,615,598,582,568,556,544,533,518,499,482,465,450,437,427,418,408,399,389,385,383,383,383,383]","[465,465,465,465,465,465,465,464,462,462,461,459,458,457,456,455,455,455,455,458,461,463,463,463,462,461,461,460,460,458,455,453,451,451,451,451,451,451,453,454,456,457,459,461,463,464,466,466,466,465,463,462,461,461,461,462,464,464,464]","false","13.167000000000002","33","270","r","300","1100.9470078012846","0","399","AA","trial","62","manual-tracking","76","205995","0.0-0.0-0.38","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","77","207498","0.0-0.0-1.38","null","<p>Well done.</p>","null"
"2001.2999999523163","209609.39999997616","[444,444,453,467,480,491,504,520,537,550,560,568,577,587,601,621,635,657,665,696,721,743,763,780,790,797,805,812,823,834,848,866,887,917,945,973,994,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1024,1053,1099,1153,1190,1213,1226,1237,1246,1255,1266,1283]","[471,471,471,471,471,471,471,471,471,471,471,474,477,479,480,480,481,485,486,486,484,481,479,477,476,476,475,474,473,473,472,472,472,472,471,470,470,468,468,468,468,468,468,468,468,468,468,467,465,465,468,475,481,484,485,485,485,485,485]","false","13.167000000000002","33","90","l","-300","1037.2139996877586","0","399","AA","trial","34","manual-tracking","78","211545","0.0-0.0-0.39","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","79","213047","0.0-0.0-1.39","null","<p>Well done.</p>","null"
"2001.6000000238419","214876.39999997616","[437,437,439,444,448,452,456,464,476,503,516,540,561,583,603,621,637,654,671,686,703,718,734,751,769,788,809,832,867,886,906,925,938,953,970,986,1002,1021,1036,1050,1067,1081,1097,1107,1117,1125,1133,1142,1159,1166,1178,1181,1182,1182,1182,1182,1182,1182,1182]","[460,460,460,460,460,460,460,460,460,460,460,461,461,461,462,462,463,463,463,461,460,459,458,458,458,458,458,458,458,460,461,464,467,470,472,475,477,480,481,482,483,483,483,482,481,481,480,480,479,478,472,469,467,467,467,467,467,467,467]","false","13.167000000000002","33","90","l","-300","1027.036655066604","0","399","AA","trial","2","manual-tracking","80","216812","0.0-0.0-0.40","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","81","218319","0.0-0.0-1.40","null","<p>Well done.</p>","null"
"2001.2000000476837","220126.69999992847","[438,441,452,464,480,497,515,538,555,572,589,606,621,644,663,679,708,723,737,750,762,773,782,791,801,813,824,835,847,859,871,885,899,916,940,959,978,1001,1013,1025,1036,1048,1064,1077,1087,1097,1106,1114,1121,1127,1145,1162,1176,1185,1189,1189,1189,1189,1189]","[474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,473,473,473,473,473,474,475,476,476,476,476,476,476,477,478,478,479,479,479,479,478,477,476,476,475,475,474,474,474,474,474,475,476,477,477,477,477,477,476,476,476,476,476]","false","13.167000000000002","33","90","l","-300","1012.3631490087982","0","399","AA","trial","66","manual-tracking","82","222062","0.0-0.0-0.41","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","83","223566","0.0-0.0-1.41","null","<p>Well done.</p>","null"
"2001.1999999284744","225359.5","[1052,1051,1049,1040,1026,1011,996,976,953,930,906,886,868,848,828,816,804,791,777,761,746,728,715,702,688,677,663,649,637,625,613,604,596,588,581,574,567,557,545,532,511,497,485,472,460,447,437,424,406,392,380,369,358,348,340,334,329,324,319]","[472,472,472,472,472,472,472,472,472,472,472,472,472,471,471,470,469,469,469,469,469,469,469,469,469,469,469,470,471,472,473,473,473,473,473,473,473,472,470,470,470,470,472,473,474,476,478,479,481,482,482,482,482,482,482,482,481,481,480]","false","13.167000000000002","33","90","r","300","959.7225736011919","0","399","AA","trial","74","manual-tracking","84","227294","0.0-0.0-0.42","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","85","228799","0.0-0.0-1.42","null","<p>Well done.</p>","null"
"2004.5","230376.69999992847","[441,441,442,445,450,457,467,484,500,513,532,543,555,566,577,588,601,613,626,639,655,670,686,704,724,749,768,785,801,815,830,842,860,871,885,897,911,924,942,955,966,979,989,1001,1014,1027,1042,1063,1089,1126,1164,1186,1193,1193,1193,1193,1193,1193]","[460,460,460,460,460,460,460,460,460,461,464,465,466,466,466,466,468,468,468,468,468,468,469,470,471,471,471,473,474,476,477,479,483,485,487,488,489,489,489,490,491,493,493,493,492,490,487,484,484,484,487,488,488,488,488,488,488,488]","false","13.167000000000002","33","225","l","-300","830.0319105157333","0","399","AA","trial","53","manual-tracking","86","232315","0.0-0.0-0.43","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","87","233818","0.0-0.0-1.43","null","<p>Well done.</p>","null"
"2000.7000000476837","235509.79999995232","[444,444,444,444,446,450,458,468,487,511,551,575,598,616,631,645,652,668,679,690,703,716,731,745,758,776,791,808,823,838,854,871,888,914,926,938,950,960,974,985,1000,1015,1033,1062,1087,1112,1134,1149,1160,1168,1176,1181,1188,1196,1214,1234,1253,1254,1254]","[474,474,474,474,474,474,474,474,475,475,475,475,475,474,473,473,473,473,473,473,474,475,476,476,478,480,480,480,480,480,480,480,479,477,476,475,473,472,471,470,470,469,469,468,467,467,467,468,469,469,469,470,470,471,472,473,475,475,475]","false","13.167000000000002","33","315","l","-300","976.1183917949808","0","399","AA","trial","71","manual-tracking","88","237444","0.0-0.0-0.44","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","89","238946","0.0-0.0-1.44","null","<p>Well done.</p>","null"
"2001.2999999523163","240626.89999997616","[1053,1051,1045,1037,1031,1022,1013,1002,987,970,948,923,900,878,861,846,829,820,811,802,790,777,763,745,727,707,682,661,643,625,610,596,585,574,552,540,527,512,497,481,465,450,437,422,405,392,377,361,345,327,306,286,266,259,256,255,255,255,255]","[470,470,470,470,470,470,470,470,470,470,471,473,475,476,476,476,476,475,474,473,473,471,470,469,468,468,467,467,466,466,465,465,465,465,465,465,466,468,470,471,473,474,474,475,476,477,479,480,481,481,481,480,477,474,470,466,463,463,463]","false","13.167000000000002","33","270","r","300","1147.4261962084952","0","399","AA","trial","46","manual-tracking","90","242561","0.0-0.0-0.45","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","91","244065","0.0-0.0-1.45","null","<p>Well done.</p>","null"
"2001","245576.59999990463","[430,430,433,439,445,449,456,468,485,508,532,556,578,607,625,639,652,664,679,687,696,705,719,733,748,765,783,800,819,838,856,877,890,902,913,925,937,949,970,986,1000,1012,1025,1040,1059,1073,1089,1101,1117,1128,1140,1151,1161,1169,1179,1191,1210,1230,1238]","[475,475,475,475,475,475,475,475,473,469,466,464,463,460,459,459,459,459,460,461,462,463,464,464,464,464,464,464,464,464,464,465,465,465,465,465,465,465,464,464,464,464,464,463,461,460,458,458,458,458,458,457,457,456,455,453,451,450,449]","false","13.167000000000002","33","270","l","-300","875.3292451602325","0","399","AA","trial","6","manual-tracking","92","247510","0.0-0.0-0.46","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","93","249015","0.0-0.0-1.46","null","<p>Well done.</p>","null"
"2001.1000000238419","250727.29999995232","[426,426,428,434,438,446,461,481,500,513,522,528,533,538,544,555,570,592,618,640,655,669,676,680,683,685,689,697,710,725,749,767,785,801,816,834,849,864,878,903,914,927,941,953,967,982,997,1015,1036,1052,1069,1085,1100,1114,1128,1140,1152,1161,1164]","[463,463,463,463,463,463,464,465,465,466,467,469,469,469,469,469,469,467,464,464,464,464,464,464,464,465,466,467,467,467,467,466,465,465,465,464,464,464,464,465,465,466,467,467,468,468,469,469,470,470,471,472,474,475,475,476,476,476,476]","false","13.167000000000002","33","225","l","-300","1077.4192645499056","0","399","AA","trial","37","manual-tracking","94","252661","0.0-0.0-0.47","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","95","254164","0.0-0.0-1.47","null","<p>Well done.</p>","null"
"2000.5","255993.79999995232","[424,425,431,439,449,456,464,474,488,503,520,537,554,567,578,591,616,637,646,669,677,698,712,724,735,746,756,765,774,783,796,812,833,857,886,907,925,943,962,983,1010,1033,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1056,1095,1187,1261,1320]","[474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,469,466,465,464,464,464,465,467,468,470,472,473,475,476,477,479,481,483,483,483,484,484,485,485,484,481,480,480,480,480,480,480,480,480,480,480,480,480,475,464,455,454,455]","false","13.167000000000002","33","225","l","-300","906.6361536300343","0","399","AA","trial","21","manual-tracking","96","257926","0.0-0.0-0.48","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","97","259430","0.0-0.0-1.48","null","<p>Well done.</p>","null"
"2001.8999999761581","261928","[1050,1043,1033,1014,995,981,973,971,970,968,959,944,925,903,888,877,863,850,834,819,805,790,773,755,740,728,713,695,681,670,658,646,636,626,616,601,573,555,537,518,496,471,446,423,399,376,362,351,342,329,310,285,257,236,236,236,236,236,236]","[468,468,468,468,468,468,468,468,468,468,468,468,469,469,468,465,462,461,461,461,461,461,462,464,465,466,467,468,469,469,470,470,469,468,466,464,463,463,462,462,462,464,467,469,472,473,473,473,471,468,468,469,476,489,489,489,489,489,489]","false","13.167000000000002","33","90","r","300","807.6165806391638","0","399","AA","trial","26","manual-tracking","98","263862","0.0-0.0-0.49","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","99","265364","0.0-0.0-1.49","null","<p>Well done.</p>","null"
"2001.8999999761581","267778.1999999285","[1042,1040,1034,1024,1011,1000,989,982,974,964,950,932,903,884,859,840,821,803,789,776,765,753,744,735,722,712,699,684,670,652,633,611,591,563,542,528,513,501,490,479,466,456,440,419,404,387,370,351,333,313,293,284,279,277,275,275,275,275,275]","[466,466,466,466,466,466,466,466,466,466,465,465,465,466,467,467,467,467,467,467,467,467,467,467,467,467,467,467,468,469,470,471,473,474,476,476,476,476,476,475,475,475,474,474,474,474,474,475,475,475,474,472,471,470,470,470,470,470,470]","false","13.167000000000002","33","90","r","300","914.973674693749","0","399","AA","trial","58","manual-tracking","100","269712","0.0-0.0-0.50","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","101","271213","0.0-0.0-1.50","null","<p>Well done.</p>","null"
"2001.2999999523163","273027.89999997616","[435,435,435,441,452,460,465,475,488,513,536,557,580,602,618,633,649,664,683,702,724,741,755,772,784,799,810,825,839,861,881,902,930,943,959,970,981,993,999,1004,1008,1012,1016,1023,1035,1049,1068,1092,1115,1136,1149,1163,1178,1195,1222,1249,1259,1263,1266]","[467,467,467,467,467,467,467,467,467,467,470,472,472,470,468,467,467,465,464,462,461,461,461,461,461,463,464,466,466,467,467,467,467,467,467,467,467,468,469,470,470,470,471,471,472,472,473,475,475,475,474,472,472,472,474,475,475,473,472]","false","13.167000000000002","33","135","l","-300","833.5175984912719","0","399","AA","trial","19","manual-tracking","102","274961","0.0-0.0-0.51","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","103","276465","0.0-0.0-1.51","null","<p>Well done.</p>","null"
"2001","278661.1999999285","[1037,1037,1037,1037,1037,1037,1034,1025,1006,975,942,910,877,860,848,838,831,825,818,807,793,770,748,726,704,683,665,648,632,618,603,589,575,560,543,528,506,492,476,458,443,427,410,394,378,362,344,328,314,305,293,282,266,246,226,213,208,207,207]","[474,474,474,474,474,474,474,474,473,471,468,467,467,467,466,465,464,463,463,462,462,462,462,462,462,461,459,458,458,458,458,458,460,463,466,469,472,474,475,475,475,473,471,469,469,469,469,469,469,468,468,468,468,469,473,477,479,479,479]","false","13.167000000000002","33","45","r","300","985.2804968782873","0","399","AA","trial","9","manual-tracking","104","280593","0.0-0.0-0.52","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","105","282098","0.0-0.0-1.52","null","<p>Well done.</p>","null"
"2001.5","284294.39999997616","[442,447,451,455,460,465,469,474,481,490,502,516,530,546,562,583,606,622,634,649,661,676,690,702,720,732,745,757,770,784,797,810,824,836,853,863,873,885,894,903,913,924,937,950,963,976,989,999,1009,1019,1030,1055,1081,1105,1121,1132,1132,1132,1132]","[469,469,469,469,469,469,469,469,469,469,469,469,469,468,467,465,464,464,464,464,464,464,464,464,465,466,467,468,468,469,469,469,469,469,469,469,468,468,467,467,467,467,467,467,467,466,464,463,463,463,463,463,463,463,463,463,463,463,463]","false","13.167000000000002","33","225","l","-300","847.1778622191121","0","399","AA","trial","5","manual-tracking","106","286227","0.0-0.0-0.53","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","107","287730","0.0-0.0-1.53","null","<p>Well done.</p>","null"
"2000.6999999284744","289278.5","[1038,1035,1034,1033,1032,1029,1023,1019,1015,1008,996,983,971,955,939,923,899,890,861,848,825,807,791,778,767,759,753,748,740,724,709,690,673,657,645,631,620,608,592,582,572,561,547,534,519,503,479,461,444,428,411,394,379,370,365,365,365,365,365]","[471,471,471,471,471,471,471,471,471,471,471,471,472,473,473,473,473,473,473,473,473,473,473,473,472,469,467,465,463,462,462,462,462,462,460,458,458,458,460,464,467,469,471,471,471,471,472,472,472,473,473,474,474,474,473,473,473,473,473]","false","13.167000000000002","33","270","r","300","1000.0036998638701","0","399","AA","trial","30","manual-tracking","108","291210","0.0-0.0-0.54","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","109","292713","0.0-0.0-1.54","null","<p>Well done.</p>","null"
"2001.5","294678.59999990463","[1047,1046,1044,1040,1034,1028,1016,1000,981,959,933,913,903,896,890,883,867,850,831,816,794,779,763,745,733,724,717,712,708,703,698,687,672,651,630,613,594,581,570,558,547,534,521,509,494,481,467,449,435,425,415,407,398,385,371,354,327,311,302]","[474,474,474,474,474,474,474,474,472,470,469,469,469,469,469,468,467,466,465,463,462,462,462,462,462,462,462,462,461,460,459,459,459,461,463,465,467,470,471,474,476,478,479,480,480,480,480,481,484,488,491,493,493,493,493,493,493,493,493]","false","13.167000000000002","33","315","r","300","884.3088148029645","0","399","AA","trial","31","manual-tracking","110","296611","0.0-0.0-0.55","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","111","298113","0.0-0.0-1.55","null","<p>Well done.</p>","null"
"2000.7999999523163","299494.5","[440,442,444,454,460,467,473,480,490,504,517,528,545,559,577,597,619,638,657,676,708,716,737,750,760,769,778,787,796,804,818,830,846,864,881,897,912,923,934,939,943,949,957,969,983,1003,1028,1057,1077,1094,1107,1119,1134,1151,1169,1189,1215,1223,1226,1228]","[459,459,459,459,459,459,459,459,459,457,456,456,457,459,460,460,460,460,460,460,459,459,459,459,459,459,461,461,462,463,463,464,465,467,468,469,471,473,474,476,477,478,478,478,478,476,473,469,467,465,464,462,460,459,458,458,458,460,461,464]","false","13.167000000000002","33","135","l","-300","957.2441446594709","0","399","AA","trial","51","manual-tracking","112","301426","0.0-0.0-0.56","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","113","302930","0.0-0.0-1.56","null","<p>Well done.</p>","null"
"2001.6999999284744","304478.39999997616","[424,428,437,446,456,468,482,495,505,516,528,540,553,566,579,592,603,621,641,654,669,685,700,716,730,746,762,773,787,800,813,829,845,859,876,892,910,927,939,951,960,971,983,1011,1028,1044,1058,1073,1095,1116,1131,1135,1135,1135,1135,1135,1135,1135,1135]","[476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,475,474,473,472,472,472,472,472,472,471,471,471,473,473,473,473,473,472,472,472,472,472,472,473,475,477,477,477,477,477,477,477,477,477,477,477,477]","false","13.167000000000002","33","90","l","-300","1030.1985776376632","0","399","AA","trial","18","manual-tracking","114","306410","0.0-0.0-0.57","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","115","307912","0.0-0.0-1.57","null","<p>Well done.</p>","null"
"2001.1999999284744","309695.5","[439,443,450,458,469,487,502,520,537,553,567,581,595,610,623,630,640,644,664,679,695,714,740,764,789,816,841,860,876,887,896,904,912,918,924,931,939,948,958,972,982,994,1007,1020,1039,1062,1089,1113,1137,1164,1177,1182,1182,1182,1182,1182,1182,1182,1182]","[461,461,461,461,461,461,461,461,461,461,461,461,461,461,462,463,464,464,464,464,465,466,468,469,470,471,473,475,476,477,477,477,476,475,473,472,470,468,467,464,463,461,460,459,459,459,459,459,459,459,458,458,458,458,458,458,458,458,458]","false","13.167000000000002","33","135","l","-300","1085.7454083177051","0","399","AA","trial","67","manual-tracking","116","311627","0.0-0.0-0.58","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","117","313130","0.0-0.0-1.58","null","<p>Well done.</p>","null"
"2004.3999999761581","315128.6999999285","[1040,1040,1040,1040,1040,1039,1022,1003,974,945,927,917,910,905,897,889,878,863,845,823,798,775,755,739,725,715,704,685,672,657,639,613,592,571,550,532,518,503,492,482,471,462,452,442,430,415,396,370,339,303,281,281,281,281,281,281,281,281]","[468,468,468,468,468,468,468,468,468,468,468,467,466,464,463,462,462,462,462,463,465,467,467,467,464,463,462,461,461,461,461,463,465,468,470,471,473,475,475,475,475,475,474,472,469,467,464,460,460,463,472,472,472,472,472,472,472,472]","false","13.167000000000002","33","180","r","300","871.6464822291018","0","399","AA","trial","12","manual-tracking","118","317063","0.0-0.0-0.59","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","119","318565","0.0-0.0-1.59","null","<p>Well done.</p>","null"
"2001.5","319861.89999997616","[442,442,448,453,459,461,464,470,480,491,503,517,542,551,575,587,603,613,625,637,652,670,689,712,737,772,804,839,868,885,898,907,914,919,923,926,935,939,951,962,973,984,997,1012,1028,1042,1056,1074,1097,1123,1148,1175,1196,1203,1206,1207,1207,1207,1207]","[468,468,468,468,468,468,468,468,468,468,468,468,468,467,465,465,465,465,465,467,468,470,471,474,475,477,477,477,477,477,477,476,476,476,476,476,474,474,471,469,466,464,461,458,457,457,457,457,457,457,459,461,463,464,464,465,465,465,465]","false","13.167000000000002","33","180","l","-300","1091.9546080876153","0","399","AA","trial","68","manual-tracking","120","321793","0.0-0.0-0.60","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","121","323295","0.0-0.0-1.60","null","<p>Well done.</p>","null"
"2004.6000000238419","325178.7999999523","[438,442,450,456,461,464,467,472,480,490,509,528,546,570,584,600,618,636,652,669,678,691,704,718,732,743,754,767,781,794,805,815,825,837,848,861,873,889,907,920,934,950,963,978,991,1006,1029,1050,1072,1091,1109,1125,1140,1158,1193,1210,1219,1222,1222]","[466,466,466,466,466,466,466,466,466,466,467,467,467,467,467,467,466,465,465,465,465,465,465,465,465,465,465,465,465,465,465,466,467,469,470,471,472,473,474,475,475,475,475,475,476,476,476,475,472,470,469,468,468,468,468,468,468,468,468]","false","13.167000000000002","33","135","l","-300","839.3667953823215","0","399","AA","trial","3","manual-tracking","122","327113","0.0-0.0-0.61","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","123","328617","0.0-0.0-1.61","null","<p>Well done.</p>","null"
"2001.3000000715256","330812.59999990463","[439,439,444,451,462,471,483,496,511,530,550,570,588,609,624,642,651,658,665,672,680,689,703,714,726,737,747,755,765,774,786,804,828,843,857,870,884,898,910,926,940,953,969,987,1007,1026,1045,1083,1104,1127,1141,1169,1178,1182,1182,1182,1182,1182,1182]","[466,466,466,466,466,466,466,466,466,466,466,466,467,468,468,468,467,467,467,467,467,467,467,467,467,467,467,466,466,466,466,466,466,468,470,471,472,472,473,473,474,474,474,474,475,477,481,486,487,487,486,480,476,473,473,473,473,473,473]","false","13.167000000000002","33","270","l","-300","994.8672532994734","0","399","AA","trial","54","manual-tracking","124","332743","0.0-0.0-0.62","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","125","334245","0.0-0.0-1.62","null","<p>Well done.</p>","null"
"2001.5","336195.89999997616","[435,435,441,447,460,474,496,515,534,554,571,587,603,615,628,648,659,671,681,696,708,721,732,745,756,769,780,795,808,819,830,853,867,881,891,900,905,920,929,934,939,943,948,958,974,997,1024,1052,1084,1104,1108,1108,1108,1108,1108,1108,1108,1108,1108]","[472,472,472,472,472,472,472,472,472,472,472,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,470,469,469,469,469,469,470,473,474,477,479,480,480,481,481,483,483,483,483,479,474,470,469,469,469,469,469,469,469,469,469]","false","13.167000000000002","33","180","l","-300","910.7834642514645","0","399","AA","trial","36","manual-tracking","126","338126","0.0-0.0-0.63","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","127","339629","0.0-0.0-1.63","null","<p>Well done.</p>","null"
"2000.9000000953674","341946.09999990463","[436,436,436,438,445,456,468,484,505,522,538,555,577,594,608,622,635,649,664,679,695,714,729,743,756,767,777,786,795,804,819,833,849,867,886,905,922,938,950,973,985,1000,1022,1047,1070,1088,1104,1123,1145,1159,1169,1181,1193,1210,1231,1244,1250,1252,1252]","[470,470,470,470,470,470,470,470,470,470,470,469,468,467,466,466,466,465,465,464,464,464,464,464,464,464,465,466,469,472,475,478,479,481,481,481,481,480,480,479,479,479,479,479,478,477,475,472,468,465,463,461,460,459,459,460,460,461,461]","false","13.167000000000002","33","0","l","-300","908.9229688686373","0","399","AA","trial","64","manual-tracking","128","343875","0.0-0.0-0.64","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","129","345379","0.0-0.0-1.64","null","<p>Well done.</p>","null"
"2001.5999999046326","346880.5","[1043,1043,1043,1043,1042,1039,1033,1026,1010,995,975,955,936,921,910,900,893,886,874,861,841,816,788,765,746,728,715,702,690,674,661,648,633,616,599,575,556,535,514,496,479,462,447,429,399,371,345,327,313,297,281,271,271,271,271,271,271,271,271]","[476,476,476,476,476,476,476,476,476,476,476,475,475,473,473,472,472,472,472,472,472,472,472,472,472,472,472,474,475,476,476,477,477,477,477,477,478,478,479,481,483,485,485,486,486,486,486,483,479,478,478,480,480,480,480,480,480,480,480]","false","13.167000000000002","33","180","r","300","831.335047240702","0","399","AA","trial","76","manual-tracking","130","348810","0.0-0.0-0.65","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","131","350312","0.0-0.0-1.65","null","<p>Well done.</p>","null"
